tahun,bulan,provinsi,produk,value usd
2023,Maret,DKI Jakarta,Panel,12416094.09
2023,Maret,Jambi,Panel,1700364.7
2023,Maret,Jawa Barat,Panel,7787551.81
2023,Maret,Jawa Tengah,Panel,50266067.57
2023,Maret,Jawa Timur,Panel,70640928.49
2023,Maret,Kalimantan Barat,Panel,4422284.44
2023,Maret,Kalimantan Selatan,Panel,8743358.55
2023,Maret,Kalimantan Tengah,Panel,189132.56
2023,Maret,Kalimantan Timur,Panel,4132120.24
2023,Maret,Kalimantan Utara,Panel,2282898.63
2023,Maret,Lampung,Panel,1765163.87
2023,Maret,Maluku,Panel,205334.02
2023,Maret,Nusa Tenggara Timur,Panel,6709.5
2023,Maret,Papua,Panel,3651029.82
2023,Maret,Papua Barat,Panel,55781.33
2023,Maret,Riau,Panel,285361.97
2023,Maret,Sulawesi Selatan,Panel,119025.29
2023,Maret,Sulawesi Tengah,Panel,34796.5
2023,Maret,Sumatera Barat,Panel,0
2023,Maret,Sumatera Selatan,Panel,2681064.75
2023,Maret,Sumatera Utara,Panel,11491644.68
2023,April,Bali,Panel,396555.83
2023,April,Banten,Panel,4796511.29
2023,April,DI Yogyakarta,Panel,175519.92
2023,April,DKI Jakarta,Panel,9871511.95
2023,April,Jambi,Panel,766102.85
2023,April,Jawa Barat,Panel,4854722.72
2023,April,Jawa Tengah,Panel,33050897.74
2023,April,Jawa Timur,Panel,45537491.52
2023,April,Kalimantan Barat,Panel,3954187.9
2023,April,Kalimantan Selatan,Panel,7280909.28
2023,April,Kalimantan Tengah,Panel,42871.9
2023,April,Kalimantan Timur,Panel,1503906.19
2023,April,Kalimantan Utara,Panel,726751.47
2023,April,Lampung,Panel,1125755.31
2023,April,Maluku,Panel,0
2023,April,Nusa Tenggara Timur,Panel,3870
2023,April,Papua,Panel,142766.33
2023,April,Papua Barat,Panel,99051.7
2023,April,Riau,Panel,595400
2023,April,Sulawesi Selatan,Panel,44652.58
2023,April,Sulawesi Tengah,Panel,0
2023,April,Sumatera Barat,Panel,0
2023,April,Sumatera Selatan,Panel,1130403.79
2023,April,Sumatera Utara,Panel,8096042.47
2023,Mei,Bali,Panel,0
2023,Mei,Banten,Panel,0
2023,Mei,DI Yogyakarta,Panel,0
2023,Mei,DKI Jakarta,Panel,0
2023,Mei,Jambi,Panel,0
2023,Mei,Jawa Barat,Panel,0
2023,Mei,Jawa Tengah,Panel,0
2023,Mei,Jawa Timur,Panel,0
2023,Mei,Kalimantan Barat,Panel,0
2023,Mei,Kalimantan Selatan,Panel,0
2023,Mei,Kalimantan Tengah,Panel,0
2023,Mei,Kalimantan Timur,Panel,0
2023,Mei,Kalimantan Utara,Panel,0
2023,Mei,Lampung,Panel,0
2023,Mei,Maluku,Panel,0
2023,Mei,Nusa Tenggara Timur,Panel,0
2023,Mei,Papua,Panel,0
2023,Mei,Papua Barat,Panel,0
2023,Mei,Riau,Panel,0
2023,Mei,Sulawesi Selatan,Panel,0
2023,Mei,Sulawesi Tengah,Panel,0
2023,Mei,Sumatera Barat,Panel,0
2023,Mei,Sumatera Selatan,Panel,0
2023,Mei,Sumatera Utara,Panel,0
2023,Juni,Bali,Panel,0
2023,Juni,Banten,Panel,0
2023,Juni,DI Yogyakarta,Panel,0
2023,Juni,DKI Jakarta,Panel,0
2023,Juni,Jambi,Panel,0
2023,Juni,Jawa Barat,Panel,0
2023,Juni,Jawa Tengah,Panel,0
2023,Juni,Jawa Timur,Panel,0
2023,Juni,Kalimantan Barat,Panel,0
2023,Juni,Kalimantan Selatan,Panel,0
2023,Juni,Kalimantan Tengah,Panel,0
2023,Juni,Kalimantan Timur,Panel,0
2023,Juni,Kalimantan Utara,Panel,0
2023,Juni,Lampung,Panel,0
2023,Juni,Maluku,Panel,0
2023,Juni,Nusa Tenggara Timur,Panel,0
2023,Juni,Papua,Panel,0
2023,Juni,Papua Barat,Panel,0
2023,Juni,Riau,Panel,0
2023,Juni,Sulawesi Selatan,Panel,0
2023,Juni,Sulawesi Tengah,Panel,0
2023,Juni,Sumatera Barat,Panel,0
2023,Juni,Sumatera Selatan,Panel,0
2023,Juni,Sumatera Utara,Panel,0
2023,Juli,Bali,Panel,0
2023,Juli,Banten,Panel,0
2023,Juli,DI Yogyakarta,Panel,0
2023,Juli,DKI Jakarta,Panel,0
2023,Juli,Jambi,Panel,0
2023,Juli,Jawa Barat,Panel,0
2023,Juli,Jawa Tengah,Panel,0
2023,Juli,Jawa Timur,Panel,0
2023,Juli,Kalimantan Barat,Panel,0
2023,Juli,Kalimantan Selatan,Panel,0
2023,Juli,Kalimantan Tengah,Panel,0
2023,Juli,Kalimantan Timur,Panel,0
2023,Juli,Kalimantan Utara,Panel,0
2023,Juli,Lampung,Panel,0
2023,Juli,Maluku,Panel,0
2023,Juli,Nusa Tenggara Timur,Panel,0
2023,Juli,Papua,Panel,0
2023,Juli,Papua Barat,Panel,0
2023,Juli,Riau,Panel,0
2023,Juli,Sulawesi Selatan,Panel,0
2023,Juli,Sulawesi Tengah,Panel,0
2023,Juli,Sumatera Barat,Panel,0
2023,Juli,Sumatera Selatan,Panel,0
2023,Juli,Sumatera Utara,Panel,0
2023,Agustus,Bali,Panel,0
2023,Agustus,Banten,Panel,0
2023,Agustus,DI Yogyakarta,Panel,0
2023,Agustus,DKI Jakarta,Panel,0
2023,Agustus,Jambi,Panel,0
2023,Agustus,Jawa Barat,Panel,0
2023,Agustus,Jawa Tengah,Panel,0
2023,Agustus,Jawa Timur,Panel,0
2023,Agustus,Kalimantan Barat,Panel,0
2023,Agustus,Kalimantan Selatan,Panel,0
2023,Agustus,Kalimantan Tengah,Panel,0
2023,Agustus,Kalimantan Timur,Panel,0
2023,Agustus,Kalimantan Utara,Panel,0
2023,Agustus,Lampung,Panel,0
2023,Agustus,Maluku,Panel,0
2023,Agustus,Nusa Tenggara Timur,Panel,0
2023,Agustus,Papua,Panel,0
2023,Agustus,Papua Barat,Panel,0
2023,Agustus,Riau,Panel,0
2023,Agustus,Sulawesi Selatan,Panel,0
2023,Agustus,Sulawesi Tengah,Panel,0
2023,Agustus,Sumatera Barat,Panel,0
2023,Agustus,Sumatera Selatan,Panel,0
2023,Agustus,Sumatera Utara,Panel,0
2023,September,Bali,Panel,0
2023,September,Banten,Panel,0
2023,September,DI Yogyakarta,Panel,0
2023,September,DKI Jakarta,Panel,0
2023,September,Jambi,Panel,0
2023,September,Jawa Barat,Panel,0
2023,September,Jawa Tengah,Panel,0
2023,September,Jawa Timur,Panel,0
2023,September,Kalimantan Barat,Panel,0
2023,September,Kalimantan Selatan,Panel,0
2023,September,Kalimantan Tengah,Panel,0
2023,September,Kalimantan Timur,Panel,0
2023,September,Kalimantan Utara,Panel,0
2023,September,Lampung,Panel,0
2023,September,Maluku,Panel,0
2023,September,Nusa Tenggara Timur,Panel,0
2023,September,Papua,Panel,0
2023,September,Papua Barat,Panel,0
2023,September,Riau,Panel,0
2023,September,Sulawesi Selatan,Panel,0
2023,September,Sulawesi Tengah,Panel,0
2023,September,Sumatera Barat,Panel,0
2023,September,Sumatera Selatan,Panel,0
2023,September,Sumatera Utara,Panel,0
2023,Oktober,Bali,Panel,0
2023,Oktober,Banten,Panel,0
2023,Oktober,DI Yogyakarta,Panel,0
2023,Oktober,DKI Jakarta,Panel,0
2023,Oktober,Jambi,Panel,0
2023,Oktober,Jawa Barat,Panel,0
2023,Oktober,Jawa Tengah,Panel,0
2023,Oktober,Jawa Timur,Panel,0
2023,Oktober,Kalimantan Barat,Panel,0
2023,Oktober,Kalimantan Selatan,Panel,0
2023,Oktober,Kalimantan Tengah,Panel,0
2023,Oktober,Kalimantan Timur,Panel,0
2023,Oktober,Kalimantan Utara,Panel,0
2023,Oktober,Lampung,Panel,0
2023,Oktober,Maluku,Panel,0
2023,Oktober,Nusa Tenggara Timur,Panel,0
2023,Oktober,Papua,Panel,0
2023,Oktober,Papua Barat,Panel,0
2023,Oktober,Riau,Panel,0
2023,Oktober,Sulawesi Selatan,Panel,0
2023,Oktober,Sulawesi Tengah,Panel,0
2023,Oktober,Sumatera Barat,Panel,0
2023,Oktober,Sumatera Selatan,Panel,0
2023,Oktober,Sumatera Utara,Panel,0
2023,November,Bali,Panel,0
2023,November,Banten,Panel,0
2023,November,DI Yogyakarta,Panel,0
2023,November,DKI Jakarta,Panel,0
2023,November,Jambi,Panel,0
2023,November,Jawa Barat,Panel,0
2023,November,Jawa Tengah,Panel,0
2023,November,Jawa Timur,Panel,0
2023,November,Kalimantan Barat,Panel,0
2023,November,Kalimantan Selatan,Panel,0
2023,November,Kalimantan Tengah,Panel,0
2023,November,Kalimantan Timur,Panel,0
2023,November,Kalimantan Utara,Panel,0
2023,November,Lampung,Panel,0
2023,November,Maluku,Panel,0
2023,November,Nusa Tenggara Timur,Panel,0
2023,November,Papua,Panel,0
2023,November,Papua Barat,Panel,0
2023,November,Riau,Panel,0
2023,November,Sulawesi Selatan,Panel,0
2023,November,Sulawesi Tengah,Panel,0
2023,November,Sumatera Barat,Panel,0
2023,November,Sumatera Selatan,Panel,0
2023,November,Sumatera Utara,Panel,0
2023,Desember,Bali,Panel,0
2023,Desember,Banten,Panel,0
2023,Desember,DI Yogyakarta,Panel,0
2023,Desember,DKI Jakarta,Panel,0
2023,Desember,Jambi,Panel,0
2023,Desember,Jawa Barat,Panel,0
2023,Desember,Jawa Tengah,Panel,0
2023,Desember,Jawa Timur,Panel,0
2023,Desember,Kalimantan Barat,Panel,0
2023,Desember,Kalimantan Selatan,Panel,0
2023,Desember,Kalimantan Tengah,Panel,0
2023,Desember,Kalimantan Timur,Panel,0
2023,Desember,Kalimantan Utara,Panel,0
2023,Desember,Lampung,Panel,0
2023,Desember,Maluku,Panel,0
2023,Desember,Nusa Tenggara Timur,Panel,0
2023,Desember,Papua,Panel,0
2023,Desember,Papua Barat,Panel,0
2023,Desember,Riau,Panel,0
2023,Desember,Sulawesi Selatan,Panel,0
2023,Desember,Sulawesi Tengah,Panel,0
2023,Desember,Sumatera Barat,Panel,0
2023,Desember,Sumatera Selatan,Panel,0
2023,Desember,Sumatera Utara,Panel,0
2023,Januari,Bali,Paper,1705888.5
2023,Januari,Banten,Paper,1610507.09
2023,Januari,DI Yogyakarta,Paper,1117562.76
2023,Januari,DKI Jakarta,Paper,354097501.2
2023,Januari,Jambi,Paper,3450047.94
2023,Januari,Jawa Barat,Paper,10213126.12
2023,Januari,Jawa Tengah,Paper,1306655.16
2023,Januari,Jawa Timur,Paper,18013600.06
2023,Januari,Nusa Tenggara Timur,Paper,1778
2023,Januari,Sumatera Selatan,Paper,9136810.28
2023,Januari,Sumatera Utara,Paper,143464.99
2023,Februari,Bali,Paper,1289571.75
2023,Februari,Banten,Paper,1707086.54
2023,Februari,DI Yogyakarta,Paper,844581.79
2023,Februari,DKI Jakarta,Paper,310065028.5
2023,Februari,Jambi,Paper,5643737.5
2023,Februari,Jawa Barat,Paper,8305528.19
2023,Februari,Jawa Tengah,Paper,1833648.88
2023,Februari,Jawa Timur,Paper,14846122.49
2023,Februari,Nusa Tenggara Timur,Paper,14384
2023,Februari,Sumatera Selatan,Paper,10418429.66
2023,Februari,Sumatera Utara,Paper,186158.42
2023,Maret,Bali,Paper,2260196.63
2023,Maret,Banten,Paper,2992125.19
2023,Maret,DI Yogyakarta,Paper,833070.53
2023,Maret,DKI Jakarta,Paper,340210045.3
2023,Maret,Jambi,Paper,7175849.21
2023,Maret,Jawa Barat,Paper,9895935.44
2023,Maret,Jawa Tengah,Paper,1970904.4
2023,Maret,Jawa Timur,Paper,21085538.02
2023,Maret,Nusa Tenggara Timur,Paper,5645
2023,Maret,Sumatera Selatan,Paper,13297404.28
2023,Maret,Sumatera Utara,Paper,114328.03
2023,April,Bali,Paper,1725580.93
2023,April,Banten,Paper,1360833.69
2023,April,DI Yogyakarta,Paper,692620.58
2023,April,DKI Jakarta,Paper,281467140.9
2023,April,Jambi,Paper,10367147.36
2023,April,Jawa Barat,Paper,5467551.48
2023,April,Jawa Tengah,Paper,1420635.66
2023,April,Jawa Timur,Paper,13917876.65
2023,April,Nusa Tenggara Timur,Paper,5671
2023,April,Sumatera Selatan,Paper,12049018.79
2023,April,Sumatera Utara,Paper,90189.69
2023,Mei,Bali,Paper,0
2023,Mei,Banten,Paper,0
2023,Mei,DI Yogyakarta,Paper,0
2023,Mei,DKI Jakarta,Paper,0
2023,Mei,Jambi,Paper,0
2023,Mei,Jawa Barat,Paper,0
2023,Mei,Jawa Tengah,Paper,0
2023,Mei,Jawa Timur,Paper,0
2023,Mei,Nusa Tenggara Timur,Paper,0
2023,Mei,Sumatera Selatan,Paper,0
2023,Mei,Sumatera Utara,Paper,0
2023,Juni,Bali,Paper,0
2023,Juni,Banten,Paper,0
2023,Juni,DI Yogyakarta,Paper,0
2023,Juni,DKI Jakarta,Paper,0
2023,Juni,Jambi,Paper,0
2023,Juni,Jawa Barat,Paper,0
2023,Juni,Jawa Tengah,Paper,0
2023,Juni,Jawa Timur,Paper,0
2023,Juni,Nusa Tenggara Timur,Paper,0
2023,Juni,Sumatera Selatan,Paper,0
2023,Juni,Sumatera Utara,Paper,0
2023,Juli,Bali,Paper,0
2023,Juli,Banten,Paper,0
2023,Juli,DI Yogyakarta,Paper,0
2023,Juli,DKI Jakarta,Paper,0
2023,Juli,Jambi,Paper,0
2023,Juli,Jawa Barat,Paper,0
2023,Juli,Jawa Tengah,Paper,0
2023,Juli,Jawa Timur,Paper,0
2023,Juli,Nusa Tenggara Timur,Paper,0
2023,Juli,Sumatera Selatan,Paper,0
2023,Juli,Sumatera Utara,Paper,0
2023,Agustus,Bali,Paper,0
2023,Agustus,Banten,Paper,0
2023,Agustus,DI Yogyakarta,Paper,0
2023,Agustus,DKI Jakarta,Paper,0
2023,Agustus,Jambi,Paper,0
2023,Agustus,Jawa Barat,Paper,0
2023,Agustus,Jawa Tengah,Paper,0
2023,Agustus,Jawa Timur,Paper,0
2023,Agustus,Nusa Tenggara Timur,Paper,0
2023,Agustus,Sumatera Selatan,Paper,0
2023,Agustus,Sumatera Utara,Paper,0
2023,September,Bali,Paper,0
2023,September,Banten,Paper,0
2023,September,DI Yogyakarta,Paper,0
2023,September,DKI Jakarta,Paper,0
2023,September,Jambi,Paper,0
2023,September,Jawa Barat,Paper,0
2023,September,Jawa Tengah,Paper,0
2023,September,Jawa Timur,Paper,0
2023,September,Nusa Tenggara Timur,Paper,0
2023,September,Sumatera Selatan,Paper,0
2023,September,Sumatera Utara,Paper,0
2023,Oktober,Bali,Paper,0
2023,Oktober,Banten,Paper,0
2023,Oktober,DI Yogyakarta,Paper,0
2023,Oktober,DKI Jakarta,Paper,0
2023,Oktober,Jambi,Paper,0
2023,Oktober,Jawa Barat,Paper,0
2023,Oktober,Jawa Tengah,Paper,0
2023,Oktober,Jawa Timur,Paper,0
2023,Oktober,Nusa Tenggara Timur,Paper,0
2023,Oktober,Sumatera Selatan,Paper,0
2023,Oktober,Sumatera Utara,Paper,0
2023,November,Bali,Paper,0
2023,November,Banten,Paper,0
2023,November,DI Yogyakarta,Paper,0
2023,November,DKI Jakarta,Paper,0
2023,November,Jambi,Paper,0
2023,November,Jawa Barat,Paper,0
2023,November,Jawa Tengah,Paper,0
2023,November,Jawa Timur,Paper,0
2023,November,Nusa Tenggara Timur,Paper,0
2023,November,Sumatera Selatan,Paper,0
2023,November,Sumatera Utara,Paper,0
2023,Desember,Bali,Paper,0
2023,Desember,Banten,Paper,0
2023,Desember,DI Yogyakarta,Paper,0
2023,Desember,DKI Jakarta,Paper,0
2023,Desember,Jambi,Paper,0
2023,Desember,Jawa Barat,Paper,0
2023,Desember,Jawa Tengah,Paper,0
2023,Desember,Jawa Timur,Paper,0
2023,Desember,Nusa Tenggara Timur,Paper,0
2023,Desember,Sumatera Selatan,Paper,0
2023,Desember,Sumatera Utara,Paper,0
2023,Januari,DKI Jakarta,Pulp,141077437.6
2023,Januari,Jambi,Pulp,0
2023,Januari,Jawa Timur,Pulp,0
2023,Januari,Riau,Pulp,34932322.29
2023,Januari,Sumatera Selatan,Pulp,99833001.39
2023,Januari,Sumatera Utara,Pulp,0
2023,Februari,DKI Jakarta,Pulp,180739871.8
2023,Februari,Jambi,Pulp,0
2023,Februari,Jawa Timur,Pulp,0
2023,Februari,Riau,Pulp,31954118.9
2023,Februari,Sumatera Selatan,Pulp,86115740
2023,Februari,Sumatera Utara,Pulp,0
2023,Maret,DKI Jakarta,Pulp,162520660.8
2023,Maret,Jambi,Pulp,7011436.08
2023,Maret,Jawa Timur,Pulp,0
2023,Maret,Riau,Pulp,35655006.12
2023,Maret,Sumatera Selatan,Pulp,147326756.3
2023,Maret,Sumatera Utara,Pulp,357480.38
2023,April,DKI Jakarta,Pulp,134251074.6
2023,April,Jambi,Pulp,326295.73
2023,April,Jawa Timur,Pulp,2
2023,April,Riau,Pulp,46704006.91
2023,April,Sumatera Selatan,Pulp,116340170
2023,April,Sumatera Utara,Pulp,714798.9
2023,Mei,DKI Jakarta,Pulp,0
2023,Mei,Jambi,Pulp,0
2023,Mei,Jawa Timur,Pulp,0
2023,Mei,Riau,Pulp,0
2023,Mei,Sumatera Selatan,Pulp,0
2023,Mei,Sumatera Utara,Pulp,0
2023,Juni,DKI Jakarta,Pulp,0
2023,Juni,Jambi,Pulp,0
2023,Juni,Jawa Timur,Pulp,0
2023,Juni,Riau,Pulp,0
2023,Juni,Sumatera Selatan,Pulp,0
2023,Juni,Sumatera Utara,Pulp,0
2023,Juli,DKI Jakarta,Pulp,0
2023,Juli,Jambi,Pulp,0
2023,Juli,Jawa Timur,Pulp,0
2023,Juli,Riau,Pulp,0
2023,Juli,Sumatera Selatan,Pulp,0
2023,Juli,Sumatera Utara,Pulp,0
2023,Agustus,DKI Jakarta,Pulp,0
2023,Agustus,Jambi,Pulp,0
2023,Agustus,Jawa Timur,Pulp,0
2023,Agustus,Riau,Pulp,0
2023,Agustus,Sumatera Selatan,Pulp,0
2023,Agustus,Sumatera Utara,Pulp,0
2023,September,DKI Jakarta,Pulp,0
2023,September,Jambi,Pulp,0
2023,September,Jawa Timur,Pulp,0
2023,September,Riau,Pulp,0
2023,September,Sumatera Selatan,Pulp,0
2023,September,Sumatera Utara,Pulp,0
2023,Oktober,DKI Jakarta,Pulp,0
2023,Oktober,Jambi,Pulp,0
2023,Oktober,Jawa Timur,Pulp,0
2023,Oktober,Riau,Pulp,0
2023,Oktober,Sumatera Selatan,Pulp,0
2023,Oktober,Sumatera Utara,Pulp,0
2023,November,DKI Jakarta,Pulp,0
2023,November,Jambi,Pulp,0
2023,November,Jawa Timur,Pulp,0
2023,November,Riau,Pulp,0
2023,November,Sumatera Selatan,Pulp,0
2023,November,Sumatera Utara,Pulp,0
2023,Desember,DKI Jakarta,Pulp,0
2023,Desember,Jambi,Pulp,0
2023,Desember,Jawa Timur,Pulp,0
2023,Desember,Riau,Pulp,0
2023,Desember,Sumatera Selatan,Pulp,0
2023,Desember,Sumatera Utara,Pulp,0
2023,Januari,DI Yogyakarta,Veneer,13195.14
2023,Januari,DKI Jakarta,Veneer,81760.48
2023,Januari,Jambi,Veneer,0
2023,Januari,Jawa Barat,Veneer,1400489.14
2023,Januari,Jawa Tengah,Veneer,3941957.75
2023,Januari,Jawa Timur,Veneer,3023228.1
2023,Januari,Kalimantan Selatan,Veneer,8003.56
2023,Januari,Kalimantan Tengah,Veneer,158487.39
2023,Januari,Kalimantan Timur,Veneer,420689.65
2023,Januari,Kalimantan Utara,Veneer,185786.52
2023,Januari,Lampung,Veneer,44204.3
2023,Januari,Sumatera Utara,Veneer,978.01
2023,Februari,DI Yogyakarta,Veneer,0
2023,Februari,DKI Jakarta,Veneer,94904.24
2023,Februari,Jambi,Veneer,17146.08
2023,Februari,Jawa Barat,Veneer,755749.68
2023,Februari,Jawa Tengah,Veneer,4351502.79
2023,Februari,Jawa Timur,Veneer,2878765.35
2023,Februari,Kalimantan Selatan,Veneer,63663.95
2023,Februari,Kalimantan Tengah,Veneer,179511.23
2023,Februari,Kalimantan Timur,Veneer,724941.01
2023,Februari,Kalimantan Utara,Veneer,174738.46
2023,Februari,Lampung,Veneer,44118.51
2023,Februari,Sumatera Utara,Veneer,9755.48
2023,Maret,DI Yogyakarta,Veneer,0
2023,Maret,DKI Jakarta,Veneer,107772.12
2023,Maret,Jambi,Veneer,5
2023,Maret,Jawa Barat,Veneer,1044720.23
2023,Maret,Jawa Tengah,Veneer,4597845.86
2023,Maret,Jawa Timur,Veneer,3259465.85
2023,Maret,Kalimantan Selatan,Veneer,336663.32
2023,Maret,Kalimantan Tengah,Veneer,202960.89
2023,Maret,Kalimantan Timur,Veneer,597867.58
2023,Maret,Kalimantan Utara,Veneer,78131.58
2023,Maret,Lampung,Veneer,40396.72
2023,Maret,Sumatera Utara,Veneer,0
2023,April,DI Yogyakarta,Veneer,0
2023,April,DKI Jakarta,Veneer,56773.71
2023,April,Jambi,Veneer,0
2023,April,Jawa Barat,Veneer,685749.62
2023,April,Jawa Tengah,Veneer,3931493.24
2023,April,Jawa Timur,Veneer,2170164.33
2023,April,Kalimantan Selatan,Veneer,240726.79
2023,April,Kalimantan Tengah,Veneer,161721.82
2023,April,Kalimantan Timur,Veneer,433497.93
2023,April,Kalimantan Utara,Veneer,157143.16
2023,April,Lampung,Veneer,0
2023,April,Sumatera Utara,Veneer,14722.67
2023,Mei,DI Yogyakarta,Veneer,0
2023,Mei,DKI Jakarta,Veneer,0
2023,Mei,Jambi,Veneer,0
2023,Mei,Jawa Barat,Veneer,0
2023,Mei,Jawa Tengah,Veneer,0
2023,Mei,Jawa Timur,Veneer,0
2023,Mei,Kalimantan Selatan,Veneer,0
2023,Mei,Kalimantan Tengah,Veneer,0
2023,Mei,Kalimantan Timur,Veneer,0
2023,Mei,Kalimantan Utara,Veneer,0
2023,Mei,Lampung,Veneer,0
2023,Mei,Sumatera Utara,Veneer,0
2023,Juni,DI Yogyakarta,Veneer,0
2023,Juni,DKI Jakarta,Veneer,0
2023,Juni,Jambi,Veneer,0
2023,Juni,Jawa Barat,Veneer,0
2023,Juni,Jawa Tengah,Veneer,0
2023,Juni,Jawa Timur,Veneer,0
2023,Juni,Kalimantan Selatan,Veneer,0
2023,Juni,Kalimantan Tengah,Veneer,0
2023,Juni,Kalimantan Timur,Veneer,0
2023,Juni,Kalimantan Utara,Veneer,0
2023,Juni,Lampung,Veneer,0
2023,Juni,Sumatera Utara,Veneer,0
2023,Juli,DI Yogyakarta,Veneer,0
2023,Juli,DKI Jakarta,Veneer,0
2023,Juli,Jambi,Veneer,0
2023,Juli,Jawa Barat,Veneer,0
2023,Juli,Jawa Tengah,Veneer,0
2023,Juli,Jawa Timur,Veneer,0
2023,Juli,Kalimantan Selatan,Veneer,0
2023,Juli,Kalimantan Tengah,Veneer,0
2023,Juli,Kalimantan Timur,Veneer,0
2023,Juli,Kalimantan Utara,Veneer,0
2023,Juli,Lampung,Veneer,0
2023,Juli,Sumatera Utara,Veneer,0
2023,Agustus,DI Yogyakarta,Veneer,0
2023,Agustus,DKI Jakarta,Veneer,0
2023,Agustus,Jambi,Veneer,0
2023,Agustus,Jawa Barat,Veneer,0
2023,Agustus,Jawa Tengah,Veneer,0
2023,Agustus,Jawa Timur,Veneer,0
2023,Agustus,Kalimantan Selatan,Veneer,0
2023,Agustus,Kalimantan Tengah,Veneer,0
2023,Agustus,Kalimantan Timur,Veneer,0
2023,Agustus,Kalimantan Utara,Veneer,0
2023,Agustus,Lampung,Veneer,0
2023,Agustus,Sumatera Utara,Veneer,0
2023,September,DI Yogyakarta,Veneer,0
2023,September,DKI Jakarta,Veneer,0
2023,September,Jambi,Veneer,0
2023,September,Jawa Barat,Veneer,0
2023,September,Jawa Tengah,Veneer,0
2023,September,Jawa Timur,Veneer,0
2023,September,Kalimantan Selatan,Veneer,0
2023,September,Kalimantan Tengah,Veneer,0
2023,September,Kalimantan Timur,Veneer,0
2023,September,Kalimantan Utara,Veneer,0
2023,September,Lampung,Veneer,0
2023,September,Sumatera Utara,Veneer,0
2023,Oktober,DI Yogyakarta,Veneer,0
2023,Oktober,DKI Jakarta,Veneer,0
2023,Oktober,Jambi,Veneer,0
2023,Oktober,Jawa Barat,Veneer,0
2023,Oktober,Jawa Tengah,Veneer,0
2023,Oktober,Jawa Timur,Veneer,0
2023,Oktober,Kalimantan Selatan,Veneer,0
2023,Oktober,Kalimantan Tengah,Veneer,0
2023,Oktober,Kalimantan Timur,Veneer,0
2023,Oktober,Kalimantan Utara,Veneer,0
2023,Oktober,Lampung,Veneer,0
2023,Oktober,Sumatera Utara,Veneer,0
2023,November,DI Yogyakarta,Veneer,0
2023,November,DKI Jakarta,Veneer,0
2023,November,Jambi,Veneer,0
2023,November,Jawa Barat,Veneer,0
2023,November,Jawa Tengah,Veneer,0
2023,November,Jawa Timur,Veneer,0
2023,November,Kalimantan Selatan,Veneer,0
2023,November,Kalimantan Tengah,Veneer,0
2023,November,Kalimantan Timur,Veneer,0
2023,November,Kalimantan Utara,Veneer,0
2023,November,Lampung,Veneer,0
2023,November,Sumatera Utara,Veneer,0
2023,Desember,DI Yogyakarta,Veneer,0
2023,Desember,DKI Jakarta,Veneer,0
2023,Desember,Jambi,Veneer,0
2023,Desember,Jawa Barat,Veneer,0
2023,Desember,Jawa Tengah,Veneer,0
2023,Desember,Jawa Timur,Veneer,0
2023,Desember,Kalimantan Selatan,Veneer,0
2023,Desember,Kalimantan Tengah,Veneer,0
2023,Desember,Kalimantan Timur,Veneer,0
2023,Desember,Kalimantan Utara,Veneer,0
2023,Desember,Lampung,Veneer,0
2023,Desember,Sumatera Utara,Veneer,0
2023,Januari,Bali,Woodworking,195505.87
2023,Januari,Banten,Woodworking,1686835.8
2023,Januari,DI Yogyakarta,Woodworking,161073.36
2023,Januari,DKI Jakarta,Woodworking,1746061.16
2023,Januari,Jambi,Woodworking,682010.09
2023,Januari,Jawa Barat,Woodworking,2961929.06
2023,Januari,Jawa Tengah,Woodworking,19581551.8
2023,Januari,Jawa Timur,Woodworking,23002750.81
2023,Januari,Kalimantan Barat,Woodworking,360984.69
2023,Januari,Kalimantan Selatan,Woodworking,110986.24
2023,Januari,Kalimantan Tengah,Woodworking,133467.88
2023,Januari,Kalimantan Timur,Woodworking,340555.48
2023,Januari,Kalimantan Utara,Woodworking,32378.9
2023,Januari,Lampung,Woodworking,532935.99
2023,Januari,Nusa Tenggara Timur,Woodworking,690
2023,Januari,Papua,Woodworking,2147859.6
2023,Januari,Papua Barat,Woodworking,661090.23
2023,Januari,Riau,Woodworking,276238.7
2023,Januari,Sulawesi Selatan,Woodworking,63443.53
2023,Januari,Sulawesi Tengah,Woodworking,94411.77
2023,Januari,Sumatera Barat,Woodworking,0
2023,Januari,Sumatera Selatan,Woodworking,7467838.89
2023,Januari,Sumatera Utara,Woodworking,3108703.78
2023,Februari,Bali,Woodworking,77943.59
2023,Februari,Banten,Woodworking,1595068.98
2023,Februari,DI Yogyakarta,Woodworking,72953.61
2023,Februari,DKI Jakarta,Woodworking,2585755.26
2023,Februari,Jambi,Woodworking,757997.39
2023,Februari,Jawa Barat,Woodworking,3278056.68
2023,Februari,Jawa Tengah,Woodworking,20720107.53
2023,Februari,Jawa Timur,Woodworking,26024625.6
2023,Februari,Kalimantan Barat,Woodworking,484122.79
2023,Februari,Kalimantan Selatan,Woodworking,139444.46
2023,Februari,Kalimantan Tengah,Woodworking,46526.81
2023,Februari,Kalimantan Timur,Woodworking,176564.79
2023,Februari,Kalimantan Utara,Woodworking,56379.46
2023,Februari,Lampung,Woodworking,458398.67
2023,Februari,Nusa Tenggara Timur,Woodworking,80
2023,Februari,Papua,Woodworking,2537178.55
2023,Februari,Papua Barat,Woodworking,1121750.98
